sku,eancode
105397,4011334294047
105399,4011334294061
105400,4011334294078
105402,4011334273783
105403,4011334273790
105404,4011334273806
105405,4011334284932
105406,4011334284925
105407,4011334262060
105408,4011334254898
105409,4011334305231
105416,4011334171843
105420,4011334196174
105427,4011334247074
105428,4011334247081
105430,4011334289678
105431,4011334289685
105436,4011334289739
105440,4011334290735
105442,4011334289814
105443,4011334289821
105444,4011334289838
105447,4011334202882
105448,4011334202899
105453,4011334221425
105460,4011334268062
105463,4011334279846
105464,4011334202912
105473,4011334221456
105483,4011334279860
105492,4011334229988
105493,4011334229995
105494,4011334230007
105498,4011334221630
105504,4011334265962
105509,4011334279884
105510,4011334238751
105511,4011334230038
105512,4011334230045
105515,4011334230052
105516,4011334230069
105518,4011334230076
105541,4011334238768
105542,4011334230106
105543,4011334229742
105546,4011334229773
105550,4011334221692
105556,4011334266006
105560,4011334279938
105561,4011334279921
105597,4011334206842
105598,4011334208457
105599,4011334208464
105601,4011334206859
105605,4011334225799
105607,4011334225805
105613,4011334266044
105615,4011334279976
105616,4011334279969
105617,4011334211297
105618,4011334211303
105619,4011334211327
105620,4011334211341
105621,4011334238805
105622,4011334211310
105623,4011334211273
105624,4011334211280
105625,4011334221739
105626,4011334221746
105628,4011334221753
105632,4011334282228
105633,4011334298991
105634,4011334266068
105636,4011334279990
105637,4011334279983
105638,4011334230342
105640,4011334230366
105644,4011334230151
105645,4011334230168
105652,4011334268109
105654,4011334280019
105655,4011334280002
105656,4011334230205
105659,4011334295167
105660,4011334295686
105663,4011334295181
105664,4011334295136
105665,4011334295143
105667,4011334295242
105668,4011334295235
105674,4011334301554
105675,4011334295303
105678,4011334295501
105680,4011334066194
105681,4011334066200
105683,4011334141532
105684,4011334141549
105685,4011334147442
105689,4011334276227
105690,4011334299134
105691,4011334268147
105695,4011334280057
105696,4011334280040
105698,4011334153146
105702,4011334153504
105703,4011334153528
105705,4011334153542
105725,4011334280064
105728,4011334153719
105729,4011334153726
105730,4011334153733
105731,4011334263890
105733,4011334263913
105738,4011334263968
105745,4011334280088
105746,4011334263975
105747,4011334263982
105749,4011334264002
105750,4011334264019
105762,4011334280101
105763,4011334264071
105765,4011334242871
105766,4011334242888
105767,4011334242895
105768,4011334242901
105769,4011334242918
105770,4011334242925
105771,4011334242932
105772,4011334242949
105773,4011334242956
105774,4011334242963
105775,4011334242970
105780,4011334278757
105781,4011334299035
105782,4011334268260
105784,4011334280132
105785,4011334280125
105786,4011334243076
105787,4011334243014
105788,4011334243083
105789,4011334243090
105790,4011334243106
105791,4011334243113
105792,4011334243120
105793,4011334243137
105794,4011334243144
105795,4011334243151
105796,4011334243168
105797,4011334243175
105798,4011334243182
105803,4011334278658
105804,4011334299059
105805,4011334268284
105807,4011334280156
105808,4011334280149
105809,4011334243229
105810,4011334243236
105811,4011334243243
105820,4011334243335
105834,4011334243403
105843,4011334243496
105857,4011334230427
105858,4011334168867
105862,4011334018414
105863,4011334018421
105864,4011334018438
105865,4011334216124
105866,4011334269915
105867,4011334269922
105868,4011334269939
105869,4011334018476
105870,4011334183211
105871,4011334018483
105872,4011334018506
105873,4011334018513
105874,4011334018544
105875,4011334018551
105876,4011334018575
105877,4011334018582
105878,4011334214830
105879,4011334214854
105880,4011334216131
105890,4011334018728
105892,4011334217602
105898,4011334019398
105899,4011334019404
105900,4011334019411
105901,4011334019428
105902,4011334019435
105905,4011334019473
105907,4011334151869
105908,4011334253969
105909,4011334253976
105910,4011334253983
105911,4011334019558
105913,4011334019589
105914,4011334172369
105915,4011334172376
105918,4011334275572
105921,4011334292135
105922,4011334284345
105923,4011334303237
105924,4011334303213
105925,4011334303244
105926,4011334303251
105939,4011334230762
105940,4011334051107
105941,4011334282976
105942,4011334284161
105944,4011334308812
105945,4011334308829
105946,4011334308836
105952,4011334309727
105953,4011334309710
105954,4011334309734
105957,4011334309659
105958,4011334309642
105960,4011334309635
105964,4011334309680
105965,4011334309697
105966,4011334309673
105968,4011334309611
105969,4011334309628
105970,4011334309758
105971,4011334309741
105972,4011334309543
105973,4011334309529
105974,4011334309536
105977,4011334309468
105978,4011334309451
105980,4011334309444
105984,4011334309499
105985,4011334309505
105986,4011334309482
105988,4011334309420
105989,4011334309437
105990,4011334309567
105991,4011334309550
105992,4011334309932
105993,4011334309918
105994,4011334309925
105997,4011334309857
105998,4011334309840
106000,4011334309833
106004,4011334309888
106005,4011334309895
106006,4011334309871
106008,4011334309819
106009,4011334309826
106010,4011334309956
106011,4011334309949
106012,4011334310136
106013,4011334310112
106014,4011334310129
106017,4011334310051
106018,4011334310044
106020,4011334310037
106024,4011334310082
106025,4011334310099
106026,4011334310075
106028,4011334310013
106029,4011334310020
106030,4011334310150
106031,4011334310143
106032,4011334020608
106033,4011334020639
106053,4011334256199
106054,4011334256205
106055,4011334256212
106056,4011334256229
106057,4011334287612
106058,4011334287629
106064,4011334287636
106067,4011334256113
106069,4011334256144
106071,4011334256168
106073,4011334287650
106079,4011334287674
106081,4011334256267
106082,4011334256274
106084,4011334287698
106087,4011334287711
106095,4011334256359
106096,4011334256366
106097,4011334256373
106105,4011334248460
106106,4011334248477
106107,4011334204374
106110,4011334259596
106113,4011334279754
106114,4011334279747
106115,4011334232353
106116,4011334236788
106117,4011334282693
106118,4011334282709
106119,4011334282716
106120,4011334282723
106121,4011334288831
106127,4011334282686
106128,4011334282679
106130,4011334236818
106134,4011334218715
106136,4011334218739
106137,4011334251859
106139,4011334219217
106141,4011334275510
106142,4011334325390
106143,4011334295129
106144,4011334208273
106146,4011334212652
106147,4011334218746
106148,4011334212645
106149,4011334272113
106152,4011334216148
106153,4011334242215
106155,4011334217695
106158,4011334229308
106161,4011334262305
106162,4011334262312
106166,4011334202479
106167,4011334245025
106175,4011334199731
106176,4011334253884
106183,4011334022947
106184,4011334022961
106185,4011334022992
106186,4011334023067
106187,4011334023135
106188,4011334023180
106189,4011334023203
106190,4011334023234
106191,4011334023333
106192,4011334230502
106193,4011334230519
106194,4011334023357
106195,4011334023371
106196,4011334238843
106197,4011334023388
106198,4011334238850
106199,4011334023395
106200,4011334230526
106201,4011334023418
106202,4011334023425
106203,4011334149194
106204,4011334149217
106206,4011334227410
106207,4011334149170
106209,4011334189077
106210,4011334149200
106211,4011334149187
106212,4011334226239
106213,4011334023760
106214,4011334023777
106215,4011334149231
106216,4011334149224
106217,4011334166504
106218,4011334166948
106219,4011334166931
106220,4011334166924
106222,4011334023975
106228,4011334154297
106229,4011334154280
106230,4011334024521
106231,4011334024538
106232,4011334024545
106233,4011334024552
106234,4011334200604
106235,4011334190738
106236,4011334190752
106237,4011334190769
106238,4011334200697
106239,4011334190745
106240,4011334200659
106241,4011334321347
106242,4011334024675
106243,4011334024682
106244,4011334322702
106245,4011334024705
106246,4011334024712
106247,4011334200666
106248,4011334024729
106249,4011334024736
106250,4011334321354
106251,4011334321361
106252,4011334321385
106253,4011334024958
106254,4011334197607
106256,4011334025160
106257,4011334166535
106261,4011334230861
106262,4011334025412
106267,4011334225256
106268,4011334224112
106269,4011334224129
106270,4011334232568
106272,4011334280446
106273,4011334280460
106274,4011334280453
106275,4011334182412
106276,4011334182429
106277,4011334182382
106278,4011334182399
106279,4011334182405
106281,4011334282235
106282,4011334297079
106283,4011334263470
106286,4011334234111
106287,4011334234128
106288,4011334234135
106289,4011334277804
106290,4011334277798
106301,4011334182351
106302,4011334237150
106303,4011334182368
106304,4011334182252
106305,4011334182269
106306,4011334182276
106308,4011334282242
106309,4011334296706
106310,4011334263517
106312,4011334026594
106313,4011334145257
106314,4011334234142
106315,4011334234159
106316,4011334233961
106317,4011334234166
106318,4011334234173
106319,4011334235354
106320,4011334277484
106321,4011334277491
106322,4011334277507
106323,4011334277620
106324,4011334277613
106325,4011334215271
106326,4011334215288
106327,4011334234180
106328,4011334234197
106329,4011334234203
106330,4011334281221
106331,4011334281214
106335,4011334171416
106336,4011334171423
106337,4011334171430
106339,4011334275565
106340,4011334296683
106341,4011334268369
106342,4011334273646
106344,4011334194262
106373,4011334305026
106374,4011334305002
106375,4011334305019
106376,4011334226048
106377,4011334226031
106378,4011334206965
106379,4011334206972
106382,4011334305057
106383,4011334305033
106384,4011334305040
106385,4011334186311
106386,4011334186328
106387,4011334206941
106388,4011334206958
106389,4011334028215
106390,4011334028222
106391,4011334028246
106392,4011334186816
106393,4011334028260
106394,4011334186809
106395,4011334182467
106396,4011334182474
106397,4011334149330
106399,4011334028581
106400,4011334166542
106401,4011334028710
106403,4011334028734
106405,4011334028758
106406,4011334028765
106407,4011334028772
106408,4011334028789
106409,4011334143956
106410,4011334143963
106412,4011334028888
106413,4011334028895
106414,4011334143970
106415,4011334143987
106416,4011334028918
106417,4011334028932
106419,4011334028963
106420,4011334028970
106422,4011334028994
106423,4011334029007
106424,4011334029045
106425,4011334195597
106426,4011334195627
106427,4011334195610
106428,4011334195603
106429,4011334202660
106430,4011334202677
106431,4011334183044
106432,4011334029489
106433,4011334029502
106434,4011334029519
106435,4011334029526
106436,4011334186564
106437,4011334214946
106438,4011334214953
106439,4011334029588
106440,4011334167662
106441,4011334167679
106442,4011334160236
106443,4011334160229
106445,4011334219071
106446,4011334152736
106448,4011334164890
106449,4011334185291
106451,4011334199519
106453,4011334051176
106455,4011334051190
106458,4011334284154
106459,4011334284147
106462,4011334029779
106463,4011334144496
106464,4011334187660
106465,4011334187646
106467,4011334186335
106469,4011334191483
106470,4011334051343
106472,4011334303077
106473,4011334296645
106474,4011334268383
106476,4011334280484
106477,4011334280477
106478,4011334170716
106479,4011334170723
106480,4011334170730
106485,4011334229216
106486,4011334170709
106487,4011334170686
106488,4011334185727
106489,4011334170693
106490,4011334181064
106491,4011334181071
106492,4011334183563
106493,4011334141495
106494,4011334229223
106495,4011334263562
106496,4011334282259
106497,4011334296621
106498,4011334265078
106499,4011334263579
106500,4011334263586
106501,4011334263593
106503,4011334263609
106504,4011334263616
106505,4011334263623
106506,4011334228653
106507,4011334228660
106508,4011334228677
106509,4011334141389
106510,4011334141396
106511,4011334229230
106512,4011334229247
106513,4011334229261
106514,4011334229254
106515,4011334277583
106516,4011334277576
106517,4011334245254
106518,4011334186229
106519,4011334167945
106520,4011334141976
106521,4011334151234
106522,4011334277323
106523,4011334277316
106524,4011334233008
106525,4011334141761
106526,4011334141792
106527,4011334141808
106528,4011334151241
106529,4011334224181
106530,4011334224198
106531,4011334224204
106532,4011334000150
106534,4011334277743
106537,4011334277781
106538,4011334277774
106540,4011334171911
106541,4011334224211
106542,4011334224228
106543,4011334224235
106544,4011334277347
106545,4011334277330
